 convergence of q_dag integral
 For T =    200.00000000000000     
   19450.        2   0.24869E+06
   19450.        6   0.24869E+06
   19450.       10   0.24869E+06
   19450.       14   0.24870E+06
   19450.       18   0.24871E+06
   19450.       22   0.24871E+06
   19450.       26   0.24873E+06
   19450.       30   0.24874E+06
   19450.       34   0.24875E+06
   19450.       38   0.24877E+06
   19450.       42   0.24879E+06
   19450.       46   0.24880E+06
   19450.       50   0.24882E+06
   19450.       54   0.24884E+06
   19450.       58   0.24886E+06
   19450.       62   0.24888E+06
   19450.       66   0.24890E+06
   19450.       70   0.24892E+06
   19450.       74   0.24894E+06
   19450.       78   0.24896E+06
   19450.       82   0.24897E+06
   19450.       86   0.24899E+06
   19450.       90   0.24901E+06
   19450.       94   0.24903E+06
   19450.       98   0.24904E+06
   19450.      102   0.24905E+06
   19450.      106   0.24907E+06
   19450.      110   0.24908E+06
   19450.      114   0.24909E+06
   19450.      118   0.24910E+06
   19450.      122   0.24911E+06
   19450.      126   0.24912E+06
   19450.      130   0.24913E+06
   19450.      134   0.24913E+06
   19450.      138   0.24914E+06
   19500.        2   0.24914E+06
   19500.        6   0.24914E+06
   19500.       10   0.24914E+06
   19500.       14   0.24915E+06
   19500.       18   0.24916E+06
   19500.       22   0.24917E+06
   19500.       26   0.24918E+06
   19500.       30   0.24919E+06
   19500.       34   0.24920E+06
   19500.       38   0.24922E+06
   19500.       42   0.24924E+06
   19500.       46   0.24925E+06
   19500.       50   0.24927E+06
   19500.       54   0.24929E+06
   19500.       58   0.24931E+06
   19500.       62   0.24933E+06
   19500.       66   0.24935E+06
   19500.       70   0.24937E+06
   19500.       74   0.24939E+06
   19500.       78   0.24940E+06
   19500.       82   0.24942E+06
   19500.       86   0.24944E+06
   19500.       90   0.24946E+06
   19500.       94   0.24947E+06
   19500.       98   0.24949E+06
   19500.      102   0.24950E+06
   19500.      106   0.24952E+06
   19500.      110   0.24953E+06
   19500.      114   0.24954E+06
   19500.      118   0.24955E+06
   19500.      122   0.24956E+06
   19500.      126   0.24957E+06
   19500.      130   0.24957E+06
   19500.      134   0.24958E+06
   19500.      138   0.24958E+06
   19550.        2   0.24958E+06
   19550.        6   0.24959E+06
   19550.       10   0.24959E+06
   19550.       14   0.24959E+06
   19550.       18   0.24960E+06
   19550.       22   0.24961E+06
   19550.       26   0.24962E+06
   19550.       30   0.24964E+06
   19550.       34   0.24965E+06
   19550.       38   0.24967E+06
   19550.       42   0.24968E+06
   19550.       46   0.24970E+06
   19550.       50   0.24972E+06
   19550.       54   0.24974E+06
   19550.       58   0.24975E+06
   19550.       62   0.24977E+06
   19550.       66   0.24979E+06
   19550.       70   0.24981E+06
   19550.       74   0.24983E+06
   19550.       78   0.24985E+06
   19550.       82   0.24987E+06
   19550.       86   0.24988E+06
   19550.       90   0.24990E+06
   19550.       94   0.24992E+06
   19550.       98   0.24993E+06
   19550.      102   0.24994E+06
   19550.      106   0.24996E+06
   19550.      110   0.24997E+06
   19550.      114   0.24998E+06
   19550.      118   0.24999E+06
   19550.      122   0.25000E+06
   19550.      126   0.25001E+06
   19550.      130   0.25002E+06
   19550.      134   0.25002E+06
   19550.      138   0.25003E+06
   19600.        2   0.25003E+06
   19600.        6   0.25003E+06
   19600.       10   0.25003E+06
   19600.       14   0.25004E+06
   19600.       18   0.25004E+06
   19600.       22   0.25005E+06
   19600.       26   0.25007E+06
   19600.       30   0.25008E+06
   19600.       34   0.25009E+06
   19600.       38   0.25011E+06
   19600.       42   0.25012E+06
   19600.       46   0.25014E+06
   19600.       50   0.25016E+06
   19600.       54   0.25018E+06
   19600.       58   0.25019E+06
   19600.       62   0.25021E+06
   19600.       66   0.25023E+06
   19600.       70   0.25025E+06
   19600.       74   0.25027E+06
   19600.       78   0.25029E+06
   19600.       82   0.25031E+06
   19600.       86   0.25032E+06
   19600.       90   0.25034E+06
   19600.       94   0.25035E+06
   19600.       98   0.25037E+06
   19600.      102   0.25038E+06
   19600.      106   0.25040E+06
   19600.      110   0.25041E+06
   19600.      114   0.25042E+06
   19600.      118   0.25043E+06
   19600.      122   0.25044E+06
   19600.      126   0.25045E+06
   19600.      130   0.25045E+06
   19600.      134   0.25046E+06
   19600.      138   0.25047E+06
   19650.        2   0.25047E+06
   19650.        6   0.25047E+06
   19650.       10   0.25047E+06
   19650.       14   0.25048E+06
   19650.       18   0.25048E+06
   19650.       22   0.25049E+06
   19650.       26   0.25050E+06
   19650.       30   0.25052E+06
   19650.       34   0.25053E+06
   19650.       38   0.25054E+06
   19650.       42   0.25056E+06
   19650.       46   0.25058E+06
   19650.       50   0.25059E+06
   19650.       54   0.25061E+06
   19650.       58   0.25063E+06
   19650.       62   0.25065E+06
   19650.       66   0.25067E+06
   19650.       70   0.25069E+06
   19650.       74   0.25070E+06
   19650.       78   0.25072E+06
   19650.       82   0.25074E+06
   19650.       86   0.25076E+06
   19650.       90   0.25077E+06
   19650.       94   0.25079E+06
   19650.       98   0.25080E+06
   19650.      102   0.25082E+06
   19650.      106   0.25083E+06
   19650.      110   0.25084E+06
   19650.      114   0.25085E+06
   19650.      118   0.25086E+06
   19650.      122   0.25087E+06
   19650.      126   0.25088E+06
   19650.      130   0.25089E+06
   19650.      134   0.25089E+06
   19650.      138   0.25090E+06
   19700.        2   0.25090E+06
   19700.        6   0.25090E+06
   19700.       10   0.25090E+06
   19700.       14   0.25091E+06
   19700.       18   0.25092E+06
   19700.       22   0.25093E+06
   19700.       26   0.25094E+06
   19700.       30   0.25095E+06
   19700.       34   0.25096E+06
   19700.       38   0.25098E+06
   19700.       42   0.25099E+06
   19700.       46   0.25101E+06
   19700.       50   0.25103E+06
   19700.       54   0.25104E+06
   19700.       58   0.25106E+06
   19700.       62   0.25108E+06
   19700.       66   0.25110E+06
   19700.       70   0.25112E+06
   19700.       74   0.25114E+06
   19700.       78   0.25115E+06
   19700.       82   0.25117E+06
   19700.       86   0.25119E+06
   19700.       90   0.25120E+06
   19700.       94   0.25122E+06
   19700.       98   0.25123E+06
   19700.      102   0.25125E+06
   19700.      106   0.25126E+06
   19700.      110   0.25127E+06
   19700.      114   0.25128E+06
   19700.      118   0.25129E+06
   19700.      122   0.25130E+06
   19700.      126   0.25131E+06
   19700.      130   0.25132E+06
   19700.      134   0.25132E+06
   19700.      138   0.25133E+06
   19750.        2   0.25133E+06
   19750.        6   0.25133E+06
   19750.       10   0.25133E+06
   19750.       14   0.25134E+06
   19750.       18   0.25135E+06
   19750.       22   0.25136E+06
   19750.       26   0.25137E+06
   19750.       30   0.25138E+06
   19750.       34   0.25139E+06
   19750.       38   0.25141E+06
   19750.       42   0.25142E+06
   19750.       46   0.25144E+06
   19750.       50   0.25146E+06
   19750.       54   0.25147E+06
   19750.       58   0.25149E+06
   19750.       62   0.25151E+06
   19750.       66   0.25153E+06
   19750.       70   0.25155E+06
   19750.       74   0.25156E+06
   19750.       78   0.25158E+06
   19750.       82   0.25160E+06
   19750.       86   0.25162E+06
   19750.       90   0.25163E+06
   19750.       94   0.25165E+06
   19750.       98   0.25166E+06
   19750.      102   0.25167E+06
   19750.      106   0.25169E+06
   19750.      110   0.25170E+06
   19750.      114   0.25171E+06
   19750.      118   0.25172E+06
   19750.      122   0.25173E+06
   19750.      126   0.25174E+06
   19750.      130   0.25174E+06
   19750.      134   0.25175E+06
   19750.      138   0.25175E+06
   19800.        2   0.25175E+06
   19800.        6   0.25176E+06
   19800.       10   0.25176E+06
   19800.       14   0.25176E+06
   19800.       18   0.25177E+06
   19800.       22   0.25178E+06
   19800.       26   0.25179E+06
   19800.       30   0.25180E+06
   19800.       34   0.25182E+06
   19800.       38   0.25183E+06
   19800.       42   0.25185E+06
   19800.       46   0.25186E+06
   19800.       50   0.25188E+06
   19800.       54   0.25190E+06
   19800.       58   0.25191E+06
   19800.       62   0.25193E+06
   19800.       66   0.25195E+06
   19800.       70   0.25197E+06
   19800.       74   0.25199E+06
   19800.       78   0.25200E+06
   19800.       82   0.25202E+06
   19800.       86   0.25204E+06
   19800.       90   0.25205E+06
   19800.       94   0.25207E+06
   19800.       98   0.25208E+06
   19800.      102   0.25210E+06
   19800.      106   0.25211E+06
   19800.      110   0.25212E+06
   19800.      114   0.25213E+06
   19800.      118   0.25214E+06
   19800.      122   0.25215E+06
   19800.      126   0.25216E+06
   19800.      130   0.25216E+06
   19800.      134   0.25217E+06
   19800.      138   0.25218E+06
   19850.        2   0.25218E+06
   19850.        6   0.25218E+06
   19850.       10   0.25218E+06
   19850.       14   0.25219E+06
   19850.       18   0.25219E+06
   19850.       22   0.25220E+06
   19850.       26   0.25221E+06
   19850.       30   0.25222E+06
   19850.       34   0.25224E+06
   19850.       38   0.25225E+06
   19850.       42   0.25227E+06
   19850.       46   0.25228E+06
   19850.       50   0.25230E+06
   19850.       54   0.25232E+06
   19850.       58   0.25233E+06
   19850.       62   0.25235E+06
   19850.       66   0.25237E+06
   19850.       70   0.25239E+06
   19850.       74   0.25241E+06
   19850.       78   0.25242E+06
   19850.       82   0.25244E+06
   19850.       86   0.25246E+06
   19850.       90   0.25247E+06
   19850.       94   0.25249E+06
   19850.       98   0.25250E+06
   19850.      102   0.25251E+06
   19850.      106   0.25253E+06
   19850.      110   0.25254E+06
   19850.      114   0.25255E+06
   19850.      118   0.25256E+06
   19850.      122   0.25257E+06
   19850.      126   0.25258E+06
   19850.      130   0.25258E+06
   19850.      134   0.25259E+06
   19850.      138   0.25259E+06
   19900.        2   0.25259E+06
   19900.        6   0.25259E+06
   19900.       10   0.25260E+06
   19900.       14   0.25260E+06
   19900.       18   0.25261E+06
   19900.       22   0.25262E+06
   19900.       26   0.25263E+06
   19900.       30   0.25264E+06
   19900.       34   0.25265E+06
   19900.       38   0.25267E+06
   19900.       42   0.25268E+06
   19900.       46   0.25270E+06
   19900.       50   0.25272E+06
   19900.       54   0.25273E+06
   19900.       58   0.25275E+06
   19900.       62   0.25277E+06
   19900.       66   0.25279E+06
   19900.       70   0.25280E+06
   19900.       74   0.25282E+06
   19900.       78   0.25284E+06
   19900.       82   0.25285E+06
   19900.       86   0.25287E+06
   19900.       90   0.25289E+06
   19900.       94   0.25290E+06
   19900.       98   0.25291E+06
   19900.      102   0.25293E+06
   19900.      106   0.25294E+06
   19900.      110   0.25295E+06
   19900.      114   0.25296E+06
   19900.      118   0.25297E+06
   19900.      122   0.25298E+06
   19900.      126   0.25299E+06
   19900.      130   0.25300E+06
   19900.      134   0.25300E+06
   19900.      138   0.25301E+06
   19950.        2   0.25301E+06
   19950.        6   0.25301E+06
   19950.       10   0.25301E+06
   19950.       14   0.25302E+06
   19950.       18   0.25302E+06
   19950.       22   0.25303E+06
   19950.       26   0.25304E+06
   19950.       30   0.25305E+06
   19950.       34   0.25307E+06
   19950.       38   0.25308E+06
   19950.       42   0.25310E+06
   19950.       46   0.25311E+06
   19950.       50   0.25313E+06
   19950.       54   0.25314E+06
   19950.       58   0.25316E+06
   19950.       62   0.25318E+06
   19950.       66   0.25320E+06
   19950.       70   0.25321E+06
   19950.       74   0.25323E+06
   19950.       78   0.25325E+06
   19950.       82   0.25326E+06
   19950.       86   0.25328E+06
   19950.       90   0.25330E+06
   19950.       94   0.25331E+06
   19950.       98   0.25332E+06
   19950.      102   0.25334E+06
   19950.      106   0.25335E+06
   19950.      110   0.25336E+06
   19950.      114   0.25337E+06
   19950.      118   0.25338E+06
   19950.      122   0.25339E+06
   19950.      126   0.25340E+06
   19950.      130   0.25340E+06
   19950.      134   0.25341E+06
   19950.      138   0.25342E+06
   20000.        2   0.25342E+06
   20000.        6   0.25342E+06
   20000.       10   0.25342E+06
   20000.       14   0.25342E+06
   20000.       18   0.25343E+06
   20000.       22   0.25344E+06
   20000.       26   0.25345E+06
   20000.       30   0.25346E+06
   20000.       34   0.25347E+06
   20000.       38   0.25349E+06
   20000.       42   0.25350E+06
   20000.       46   0.25352E+06
   20000.       50   0.25354E+06
   20000.       54   0.25355E+06
   20000.       58   0.25357E+06
   20000.       62   0.25359E+06
   20000.       66   0.25360E+06
   20000.       70   0.25362E+06
   20000.       74   0.25364E+06
   20000.       78   0.25365E+06
   20000.       82   0.25367E+06
   20000.       86   0.25369E+06
   20000.       90   0.25370E+06
   20000.       94   0.25372E+06
   20000.       98   0.25373E+06
   20000.      102   0.25374E+06
   20000.      106   0.25376E+06
   20000.      110   0.25377E+06
   20000.      114   0.25378E+06
   20000.      118   0.25379E+06
   20000.      122   0.25380E+06
   20000.      126   0.25380E+06
   20000.      130   0.25381E+06
   20000.      134   0.25382E+06
   20000.      138   0.25382E+06
   20050.        2   0.25382E+06
   20050.        6   0.25382E+06
   20050.       10   0.25383E+06
   20050.       14   0.25383E+06
   20050.       18   0.25384E+06
   20050.       22   0.25385E+06
   20050.       26   0.25386E+06
   20050.       30   0.25387E+06
   20050.       34   0.25388E+06
   20050.       38   0.25389E+06
   20050.       42   0.25391E+06
   20050.       46   0.25392E+06
   20050.       50   0.25394E+06
